geoid,dist_roadbed_pickup_feet,count,avg_pickup_dist_feet,building_block_int_dis_tbl_bulkdens
360610049003000,288.6784077115518,113,2.554676174438512,8.483592
360610049003001,554.5806825734123,143,3.878186591422464,9.747107000000002
360610049003002,649.9369263281156,157,4.13972564540201,9.989239999999999
360610050001000,365.1626056988933,112,3.2603804080258327,11.117805
360610050001001,455.4813477838345,54,8.434839773774714,0.0
360610050001002,745.4704234927692,118,6.317545961803129,24.977732
360610050001003,1620.5668168573982,245,6.614558436152645,17.328473000000002
360610050001004,534.7325385575466,121,4.4192771781615425,11.258319
360610050002000,803.6038096946522,122,6.586916472906985,7.181547999999999
360610050002001,1098.8714912461633,189,5.8141348743183245,30.612548999999998
360610050002002,1792.348543917424,301,5.954646325307056,22.4862
360610050003000,984.7172481657512,167,5.89651046805839,17.864145999999998
360610050003001,1243.2728804317367,176,7.064050456998504,15.067620000000002
360610050003002,3180.871722601753,305,10.429087615087715,49.078548
360610050004000,804.9599631171715,152,5.295789231034023,14.506285
360610050004001,1506.4707710243827,257,5.86175397285752,35.202677
360610050005000,768.062051691685,122,6.295590587636763,12.847686
360610050005001,1049.3230978861147,168,6.245970820750683,30.416163
360610052001000,1506.7906206207156,199,7.571812163923194,26.642388
360610052001001,3791.7649575266996,299,12.68148815226321,22.046639000000003
360610052001002,1847.579302292864,187,9.880103220817455,25.57938
360610052001003,1733.923080813703,216,8.02742167043381,22.265219000000002
360610052001004,1967.8786887285214,423,4.65219548162771,0.09985
360610052001005,9.037816044978994,92,0.09823713092368472,0.0
360610052001006,1042.7755533759039,146,7.142298310793862,0.0
360610052002000,986.5146279272791,104,9.485717576223838,23.677864000000003
360610052002001,1033.3317454975124,137,7.5425674853833025,16.906972
360610052002002,1769.6372333986308,175,10.11221276227789,26.193796
360610052002003,2157.264541169974,185,11.66088941172959,18.168309
360610052002004,1881.2212929785726,225,8.360983524349212,21.904343
360610052002005,1699.8620535988232,143,11.887147227963798,21.499516
360610052002006,3453.7853767108445,257,13.438853605878773,22.716099
360610054001000,1569.8643500815624,162,9.690520679515817,23.436413
360610054001001,977.9253189880528,119,8.217859823429015,21.974076999999998
360610054001002,1525.130693590412,209,7.297276045887139,22.643192000000003
360610054001003,1570.7737324331451,243,6.464089433881256,24.251632
360610054001004,3186.261714229934,298,10.692153403456155,21.788043
360610054001005,1870.2531401009524,248,7.541343306858679,23.623123
360610054002000,1917.7104104149728,239,8.02389293060658,18.684749
360610054003000,3352.7996810967225,354,9.47118553982125,18.987724
360610055011000,203.9393151874535,23,8.866926747280587,26.123777
360610055011001,403.5507352726373,29,13.915542595608184,18.792151
360610055011002,946.9942048255009,96,9.8645229669323,38.668694
360610055011003,1368.430245139796,125,10.947441961118368,17.683895
360610055011004,1666.7560468958745,210,7.936933556647022,19.603137
360610055012000,467.028998803064,72,6.486513872264777,10.482496000000001
360610055012001,93.31674750602464,23,4.057249891566289,7.845949000000001
360610055013000,1806.127022843492,278,6.49685979440105,6.364886
360610055021000,766.2203998585434,150,5.108135999056956,6.360539
360610055021001,418.0091477831146,136,3.0735966748758425,12.536831
360610055021002,322.02843031614407,100,3.2202843031614408,10.897478
360610055022000,808.8029580066614,121,6.684321966997201,16.057791
360610055022001,314.179923232357,30,10.472664107745233,14.164482999999999
360610055022002,151.0455005805815,56,2.697241081796098,7.387356
360610055022003,22.174469702390965,14,1.5838906930279262,14.025788
360610055022004,401.804373785006,79,5.086131313734254,18.801643
360610055022005,1035.8251256515648,135,7.672778708530109,20.678085
360610055022006,305.9293720112965,137,2.233061109571507,8.891636
360610055022007,176.2592804648034,113,1.559816641281446,2.305434
360610055022008,251.05081799779614,86,2.9191955581139086,11.269397999999999
360610055022009,255.72531959203369,102,2.5071109763924873,12.041821
360610055022010,276.0489626120393,198,1.3941866798587843,7.8036259999999995
360610056001000,3574.841508560316,237,15.083719445402178,28.79505
360610056001001,4126.335364703004,223,18.503746030058316,29.552002
360610056001002,3287.3524135413427,180,18.26306896411857,33.625912
360610056001003,2526.189052937631,173,14.602248860911162,86.655208
360610056001004,1171.9773555291035,113,10.371481022381447,40.263349
360610056001005,617.9064287216609,78,7.921877291303344,82.79660799999999
360610056001006,1606.5705347353671,183,8.779073960302552,43.454378000000005
360610056002000,6200.068812359071,286,21.678562280975772,0.014681
360610056002001,3265.9412735630176,337,9.69122039632943,20.725635999999998
360610056002002,73.34512661441889,11,6.66773878312899,0.0
360610056002003,256.3871096592623,75,3.4184947954568305,22.843067
360610056002004,66.78563813903223,43,1.5531543753263308,0.0
360610056003000,3346.680968352981,279,11.995272288003516,23.350877
360610056003001,329.6183575626408,74,4.454302129224876,16.633087
360610057001000,0.0,22,0.0,0.0
360610057001001,1170.5153784743013,117,10.004404944224797,20.704286
360610057001002,1029.2889694238784,141,7.299921768963676,41.653206
360610057001003,53.31940921236023,51,1.0454786120070634,0.0
360610057001004,15.064780233882663,22,0.6847627379037574,0.0
360610057001005,923.2609696347546,134,6.890007236080258,22.554417
360610057002000,2771.9509527052805,200,13.859754763526404,47.026621999999996
360610057002001,643.638494238608,46,13.992141179100175,27.566511
360610057002002,337.78396757116536,24,14.07433198213189,20.0474
360610057002003,2243.725195352794,225,9.972111979345751,20.635222
360610057002004,1597.1921419296661,186,8.587054526503582,16.520219
360610058001000,2190.4090737181978,161,13.605025302597502,16.180652
360610058001001,2446.433285604824,209,11.705422419161838,29.705
360610058001002,2331.699283471441,204,11.429898448389418,29.291
360610058001003,2100.4214125433527,157,13.378480334671037,37.316162
360610058001004,784.9090828234489,85,9.234224503805281,22.306122
360610058001005,3543.2117172016515,245,14.462088641639394,32.432514000000005
360610058001006,2691.106832267439,205,13.12735040130458,32.397575
360610058001007,6347.459731899692,518,12.253783266215622,28.48725
360610058001008,6218.036366170546,503,12.361901324394724,25.63713
360610058001009,2683.0904561160573,285,9.4143524776002,16.682351999999998
360610058001010,14.362756783033891,85,0.16897360921216342,0.0
360610058001011,191.5682217376072,45,4.257071594169049,0.0
360610059001000,789.1204558903412,118,6.687461490596112,12.178081
360610059001001,1680.1191894050378,144,11.667494370868319,36.283739000000004
360610059002000,675.5024708789675,103,6.5582764163006555,16.674521
360610059002001,370.9880716792704,36,10.305224213313066,6.9408259999999995
360610059003000,311.88513339681333,39,7.9970547024823935,13.585722
360610059003001,199.02844657836002,36,5.52856796051,17.181058
360610059003002,94.4323607694845,7,13.490337252783501,29.050638
360610059003003,43.526152098987644,7,6.218021728426806,15.320354
360610059003004,65.27748522651571,6,10.87958087108595,16.293695
360610059003005,4.1079048668402605,5,0.8215809733680521,20.889614
360610059004000,1392.5646133309256,193,7.215360690833811,11.182983
360610059005000,1309.2512048424064,144,9.092022255850045,19.22341
360610060001001,0.0,1,0.0,0.0
360610060001002,2.2434490234152,2,1.1217245117076,0.0
360610060001003,92.0073578758904,9,10.223039763987822,7.480563
360610060001004,0.0,3,0.0,8.612066
360610060001005,69.86655095373888,7,9.980935850534125,5.812397
360610060001006,304.5985440381421,44,6.922694182685048,8.163101
360610060001007,72.98032129413347,3,24.32677376471116,9.992996
360610060001008,133.56305055898122,7,19.080435794140175,9.665042
360610060002000,166.9670028070911,2,83.48350140354555,10.081699
360610060002001,209.21918430465507,15,13.947945620310339,6.116966000000001
360610060002002,463.43713472485916,102,4.543501320831953,9.155275999999999
360610060002003,323.6817273268328,3,107.89390910894427,5.683717
360610060002005,169.58170862948663,58,2.9238225625773557,9.615175
360610060002006,257.78656503106845,91,2.832819395945807,7.213147
360610060003000,42.63112266070913,3,14.210374220236377,12.06995
360610060003001,453.5160227698442,102,4.446235517351414,6.857303999999999
360610060003002,26.536274431973286,36,0.7371187342214802,7.588429
360610060003003,70.81558321086278,11,6.437780291896616,10.045857
360610060003004,0.0,5,0.0,0.0
360610060003005,180.48515006631337,101,1.7869816838248849,6.599187
360610061001000,1598.7367662926677,187,8.549394472153303,13.080274000000001
360610061001001,1307.528846898733,143,9.14355836992121,22.70195
360610061001002,887.2381365520738,133,6.67096343272236,15.892607
360610061001003,649.970227919431,102,6.372257136465009,14.533485999999998
360610061002000,1881.756068663868,131,14.364550142472275,20.009870000000003
360610061002001,1080.0024079929444,94,11.489387319073877,16.961238
360610061003000,4337.379619237561,446,9.72506641084655,41.582188
360610061003001,1777.5582919406615,378,4.702535163864184,18.100647
360610061003002,1369.3792717323656,146,9.37931008035867,16.730612
360610061003003,1931.183485207505,238,8.114216324401282,18.936320000000002
360610061003004,1703.2568203270835,212,8.034230284561714,12.966449
360610062001000,2624.1745855642207,279,9.405643675857421,28.820185
360610062001001,412.1854493590956,106,3.8885419750858077,18.384697
360610062001002,1283.5806197151353,127,10.106934013505002,39.4544
360610062001004,186.32028384469638,34,5.480008348373423,1.9481009999999999
360610062001005,437.8261844750734,162,2.7026307683646507,34.759859000000006
360610062002000,549.0030235263455,73,7.5205893633745955,11.857145
360610062002001,12.303982153004007,39,0.31548672187189764,0.28779899999999997
360610062002002,17.45686001842176,18,0.9698255565789867,0.0
360610062002003,0.0,5,0.0,0.0
360610062002004,0.0,3,0.0,0.0
360610062002005,8.13031785634243,8,1.0162897320428037,0.0
360610062002006,302.54169845540036,7,43.220242636485764,4.866167
360610063001000,2251.3525265093594,371,6.068335650968624,20.988622
360610063001001,1488.4956501979195,193,7.712412695326008,16.102526
360610063002000,1010.18422870144,193,5.23411517461886,8.992119
360610063002001,538.9570194442555,179,3.01093306952098,9.365835
360610063003000,1863.7588842817652,317,5.8793655655576185,15.524192000000001
360610063004000,1004.6002321136763,231,4.348918753738858,11.469645
360610063005000,393.1316167324562,63,6.24018439257867,14.849043
360610063005001,773.4528931982967,263,2.9408855254688087,8.709759
360610064001000,2709.2881843301066,499,5.42943523913849,22.722607
360610064001001,1561.44936743504,347,4.499854084827204,15.583947
360610064002000,1260.2585365300872,276,4.566154117862635,11.694593
360610064002001,584.7667430213422,197,2.968359101631179,17.139836
360610064003000,989.422236697583,231,4.283213145876982,21.314432999999998
360610064004000,399.7899546414855,268,1.4917535620950952,12.838202
360610064004001,599.1444001734626,328,1.8266597566264104,4.509163
360610064004002,505.56781961041435,249,2.0303928498410215,6.559561
360610064005000,2513.775169399161,483,5.204503456312962,23.662497000000002
360610064006000,2412.5089520512147,305,7.9098654165613596,14.467156
360610065001000,709.8551706581252,148,4.796318720663008,13.314639000000001
360610065001001,623.499771138074,143,4.360138259706812,14.564101999999998
360610065001002,1391.303462282558,309,4.502600201561677,7.268063000000001
360610065001003,514.3239419866912,80,6.42904927483364,12.328018
360610065001004,749.2607577356648,111,6.750096916537521,0.074681
360610065001005,369.4927935998255,59,6.262589722030941,17.513002
360610065001006,246.05131898688091,41,6.001251682606852,17.709637
360610065002000,514.1361994354304,244,2.107115571456682,7.570784
360610065002001,2088.7556646639027,197,10.602820632811689,12.807587
360610065003000,126.33783261623836,93,1.358471318454176,5.755905
360610065003001,839.8809178577375,110,7.635281071433977,9.152244
360610065003002,559.9850896312097,207,2.705241978894733,5.662429
360610065003003,459.49257766339,159,2.889890425555912,5.646818
360610065003004,0.7653891238309839,13,0.05887608644853722,0.0
360610065004000,1529.34783976794,245,6.24223608068547,14.072817
360610065004001,1552.363190835249,340,4.565774090691909,10.043426
360610065005000,983.2140368450397,159,6.183736080786413,11.083032000000001
360610065005001,1159.9159893558458,147,7.890584961604393,12.12243
360610066001000,1544.8235044918495,423,3.6520650224393605,13.287239000000001
360610066002000,1145.0768487831695,243,4.712250406515101,8.008951
360610066002001,1299.3461845251354,275,4.724895216455038,12.095772
360610066003000,812.4890155779068,235,3.4574000662889652,15.828484
360610066003001,723.2657872254318,155,4.6662308853253665,17.673992000000002
360610066004000,1497.073874845681,285,5.2528907889322145,13.240611
360610066005000,1354.0294664178598,284,4.767709388795281,13.095578999999999
360610066006000,522.6227586267322,105,4.9773596059688785,18.803321
360610066007000,455.2475294118776,99,4.598459893049269,16.812356
360610066008000,43.266610538728024,38,1.1385950141770533,8.39275
360610066008001,723.8350619182802,138,5.245181608103479,10.261589
360610066008002,427.021593514029,70,6.100308478771843,6.498065
360610066008003,74.46381068744385,39,1.909328479165227,16.452178
360610066009000,589.6996372713622,125,4.717597098170898,14.533988
360610067001000,180.39887180943825,58,3.1103253760247975,11.183464
360610067001001,347.7057005753232,68,5.113319126107694,9.081169000000001
360610067001002,956.607766085914,356,2.6871004665334666,7.368196000000001
360610067002000,154.5149874165335,117,1.3206409180900298,0.0
360610067002001,142.9005565996099,65,2.19847010153246,6.727671000000001
360610067002002,156.48016671589863,74,2.1145968475121437,9.305465
360610067002003,436.5167318121922,52,8.394552534849849,10.28727
360610067002004,241.36680942730808,157,1.5373682129127904,6.5110209999999995
360610067002005,0.0,2,0.0,0.0
360610067003000,14.71737814978481,41,0.3589604426776783,0.0
360610067003001,93.04654379945696,81,1.1487227629562586,6.436838
360610067003002,199.2385234463916,69,2.8875148325564,9.120144999999999
360610067003003,57.03353543251651,27,2.112353164167278,0.0
360610067003004,0.0,24,0.0,0.0
360610067003005,259.58986866136496,74,3.5079711981265533,5.810251
360610067003006,406.6547917896388,71,5.727532278727307,11.826614999999999
360610067004000,152.50726038177012,70,2.178675148311002,5.967761
360610067004001,16.553905111853908,3,5.517968370617969,7.097367
360610067004002,336.59654942853155,97,3.4700675198817685,8.594541
360610067004003,127.37603504986204,41,3.106732562191757,4.575375
360610067004004,669.0264199789883,101,6.624023960188003,7.080983
360610067004005,290.6291501595234,87,3.340564944362338,2.124491
360610067004006,426.15048450314123,65,6.556161300048327,13.316573000000002
360610068001000,1713.8365877537765,253,6.774057659105836,20.519084
360610068001001,2458.685020731122,219,11.22687224078138,25.293654999999998
360610068001002,820.8996828595385,95,8.6410492932583,24.587146
360610068001003,469.66695415886596,81,5.798357458751432,17.963419000000002
360610068002000,1769.762552623008,259,6.833060048737483,20.837958999999998
360610068002001,1597.1303117877574,174,9.178909837860674,18.407808
360610068003000,3106.509690645529,243,12.783990496483659,15.723301000000001
360610068003001,2773.5236512511037,289,9.596967651387903,23.704361
360610068004000,1131.187835651513,218,5.188935025924372,20.530409
360610068004001,1335.3168197648588,280,4.768988642017352,29.050928999999996
360610068005000,991.1290658984152,222,4.464545341884754,22.285206
360610068005001,650.5646206744829,150,4.337097471163219,33.860766999999996
360610068006000,2007.729366744053,443,4.5321204666908645,13.185467000000001
360610068006001,736.4603569867706,117,6.294532965698894,9.558188000000001
360610068006002,403.8077667790934,155,2.605211398574796,10.181769000000001
360610069001000,514.8996882215839,145,3.551032332562648,2.668661
360610069001001,201.30129728916683,57,3.5316017068274883,32.162317
360610069001002,20.39717713551821,11,1.8542888305016554,7.521256
360610069001003,0.0,3,0.0,0.114728
360610069001004,0.0,8,0.0,4.971043
360610069001005,145.18123720346838,12,12.098436433622366,18.108632999999998
360610069001006,120.19598265902474,62,1.938644881597173,11.244187
360610069001007,210.6321161018481,58,3.6315882086525537,16.713304
360610069001008,89.12473082045553,29,3.0732665800157077,11.885223
360610069001009,114.64915456778259,26,4.409582867991638,21.068960999999998
360610069001010,200.9365240309623,106,1.8956275851977575,5.480975
360610069001011,44.367442267699964,24,1.848643427820832,12.633946
360610069001012,210.54630769738682,34,6.192538461687848,19.137862
360610069001013,187.31965414366334,32,5.8537391919894795,30.862374
360610069001014,23.139750413779854,14,1.6528393152699896,3.512996
360610069001015,312.8247318054008,66,4.739768663718194,20.443593
360610069001016,514.1356803794239,4,128.53392009485597,7.431742999999999
360610070001000,3143.841412148745,757,4.153026964529386,16.956826
360610070001001,2039.2894062423372,408,4.998258348633179,15.90354
360610070002000,1423.4114771375205,554,2.5693347962771127,10.860261
360610070002001,1595.267185469138,435,3.6672808861359494,13.637916
360610070003000,169.78682956622157,99,1.7150184804668847,9.547628999999999
360610070003001,1615.263730553373,435,3.7132499552951104,9.193386
360610070004000,1023.0382468564777,216,4.7362881798911,10.437942
360610070005000,1600.3374665673846,131,12.216316538682324,6.715837
360610070006000,1820.2590220666134,298,6.1082517519013875,22.759735
360610071001000,1585.8997703662155,286,5.545104092189565,18.120681
360610071002000,936.782474562754,181,5.175593782114663,15.337506
360610071003000,492.9173341251733,113,4.362100301992684,19.840623
360610071003001,413.7469930733585,214,1.9333971638941987,5.751809
360610071003002,242.21927035870658,144,1.6820782663799068,3.446453
360610071003003,25.308757333482475,48,0.5272657777808849,0.0
360610071004000,79.25062981259948,84,0.9434598787214225,1.541273
360610071004001,194.94636709948225,136,1.4334291698491342,3.253509
360610071004002,255.71490187503534,87,2.9392517456900613,11.105333
360610071004003,262.50631034933485,54,4.861227969432127,10.072448
360610071004004,261.40308200112736,55,4.752783309111407,11.357539
360610071005000,210.98534108840744,167,1.2633852759784876,4.817767
360610071005001,103.1418486502482,9,11.460205405583133,11.613972
360610071005002,68.90271906607725,18,3.8279288370042917,1.57223
360610071005003,383.9622608092421,53,7.244570958664945,0.0
360610071005004,314.51571902856085,106,2.967129424797744,10.69395
360610071005005,45.76888669578406,17,2.69228745269318,0.0
360610071005006,725.1770415529923,177,4.097045432502781,7.0276190000000005
360610072001000,2393.976815657165,235,10.18713538577517,16.54945
360610072002000,4121.129146031239,308,13.38028943516636,47.99102
360610072002001,1396.202110167888,117,11.933351368956307,34.262133
360610072002002,3864.0448515371336,288,13.416822401170602,28.988065999999996
360610072003000,2668.3020901484633,267,9.993640787072897,13.612854
360610072003001,2287.262514540214,257,8.899854142179821,11.906773
360610072003002,3719.662168910334,354,10.507520251159136,11.823058
360610072004000,2763.7029529196193,351,7.873797586665582,11.883953
360610072004001,2856.409727568076,449,6.361714315296383,14.600553
360610072004002,2710.993691721167,394,6.880694649038495,10.442903999999999
360610072005000,1724.8825434961789,257,6.7116052276115905,22.912577
360610072005001,5590.75244127566,469,11.920580898242346,39.922856
360610072006000,2904.4333408829393,507,5.728665366633017,16.887963
360610072007000,2624.862026048424,373,7.037163608708911,17.129901
360610073001000,158.86550582095168,144,1.1032326793121645,6.446711
360610073001001,216.25351167579453,100,2.162535116757945,7.8119369999999995
360610073001002,424.18179077965334,147,2.8855904134670296,9.414627000000001
360610073002000,1028.5850109144237,275,3.7403091305979044,10.903374000000001
360610073003000,400.62775687012885,48,8.346411601461018,9.711006
360610073003001,243.8346634905624,65,3.7513025152394217,11.902697
360610073003002,123.05983474403351,66,1.8645429506671745,7.310853999999999
360610073003003,292.4009625484602,45,6.49779916774356,7.5422839999999995
360610073004000,494.7702437850666,60,8.24617072975111,9.43476
360610073004001,421.87191819470786,128,3.295874360896155,8.445697000000001
360610073004002,45.75049324947265,85,0.5382410970526194,0.0
360610073004003,265.86169215269183,144,1.8462617510603598,6.61382
360610073004004,182.9789860217656,151,1.2117813643825537,2.7538419999999997
360610073004005,186.28043113296718,130,1.4329263933305167,14.788088
360610073005000,101.61168347967651,39,2.605427781530167,8.327455
360610073005001,87.01328755591923,37,2.3517104744843036,7.359167
360610073006000,190.50555861025455,16,11.90659741314091,7.836932000000001
360610073006001,379.6831134855107,96,3.9550324321407366,7.511864999999999
360610073006002,28.80827903501039,51,0.5648682163727528,0.0
360610073006003,184.9900629057177,123,1.5039842512659976,5.966667
360610073006004,248.88414355548767,161,1.5458642456862588,4.671073000000001
360610073006005,150.29322382606043,115,1.306897598487482,1.6176700000000002
360610073006006,446.7140415028932,193,2.3145805259217265,10.261830999999999
360610074001000,2536.840673565728,244,10.39688800641692,21.733234
360610074001001,2693.0763414338226,174,15.477450238125417,28.845191999999997
360610074001002,5937.626618861214,357,16.632007335745698,27.432771999999996
360610074001003,6489.747662310636,353,18.384554284166107,25.439426
360610074001004,5574.862857119439,296,18.833996138917023,27.610615999999997
360610074002000,2114.859889962873,208,10.167595624821503,27.001202000000003
360610074002001,1574.1421344419398,129,12.202652204976278,41.856679
360610074002002,1797.044908352871,152,11.822663870742574,24.902811
360610074003000,2156.6473576361277,198,10.892158371899635,22.215444
360610074003001,3389.72766804849,214,15.83984891611444,26.864846999999997
360610074003002,2917.504694593635,206,14.162644148512792,19.489519
360610074003003,6829.133033500785,407,16.779196642508072,33.576541
360610074003004,6095.042752119189,448,13.60500614312319,27.942988
360610074003005,3973.7989315084087,259,15.342853017406984,30.119024
360610075001000,159.7989517340482,41,3.8975354081475166,14.079551
360610075001001,62.050268968472224,8,7.756283621059028,12.03533
360610075001002,0.0,4,0.0,0.034351
360610075001003,19.388498537328697,6,3.2314164228881164,9.979338
360610075001004,184.2983328429825,43,4.286007740534476,20.367258
360610075001005,266.4181570046767,74,3.6002453649280635,8.771772
360610075001006,32.51987432583193,22,1.4781761057196332,8.887371
360610075001007,7.648180817398889,4,1.9120452043497222,1.280404
360610075001008,35.817089474223664,17,2.1068876161308037,9.520669
360610075002000,39.16796625806576,35,1.1190847502304504,8.098934
360610075002001,66.74060244464732,17,3.9259177908616074,8.954632
360610075002002,73.95196022433065,30,2.4650653408110217,11.654477
360610075002003,74.56306264090425,55,1.355692048016441,8.96183
360610075003000,112.74943955093157,89,1.2668476354037255,6.582330000000001
360610075003001,183.76976801538842,135,1.361257540854729,5.350151
360610075003002,221.9289540907779,90,2.46587726767531,5.815767
360610075003003,352.96876236190735,123,2.8696647346496533,8.581291
360610075003004,494.066264241529,194,2.5467333208326237,6.64435
360610076001000,11194.425676907329,518,21.610860380129978,27.038275
360610076001001,23429.303579040235,947,24.74055288177427,130.38947
360610076001002,0.0,38,0.0,0.0
360610076001003,2268.2090973727068,420,5.400497850887397,0.205459
360610076001004,19949.02348630054,740,26.95813984635208,30.909678999999997
360610076001005,17311.220899506097,576,30.05420295053142,38.844235
360610076001006,3870.5890820023187,341,11.350701120241403,16.702120999999998
360610076002000,2593.0550245923027,152,17.059572530212517,19.474504
360610076002001,1317.8973834929545,106,12.432994183895797,11.648736
360610076002002,1585.6782231346508,140,11.326273022390362,12.393604
360610076002003,1385.0676337810708,121,11.446839948603891,12.746727
360610076002004,3064.456144221557,248,12.356678000893377,17.283075
360610076002005,4835.8429223079775,220,21.981104192308987,18.402426000000002
360610077001000,1667.1015714014347,443,3.7632089647887916,14.555801
360610077001001,415.0048707949995,94,4.414945433989356,10.960072
360610077001002,302.19780630747607,133,2.2721639571990684,0.652816
360610077002000,153.049378479582,101,1.5153403809859605,0.0
360610077002001,376.03897485435687,91,4.132296426970955,17.135918
360610077002002,195.25500006915885,51,3.8285294131207617,8.139894
360610077003000,530.5260871625198,267,1.986989090496329,11.703275
360610077003001,184.51306985210041,34,5.426854995650012,7.942121
360610077003002,42.72132238478301,19,2.2484906518306844,6.487401
360610077003003,95.13520021880306,33,2.882884855115244,3.518678
360610077003004,5.74511335214087,36,0.15958648200391307,0.0
360610077003005,297.6718525118883,81,3.674961142122078,8.733136
360610077003006,503.690928979069,103,4.890203193971543,11.748972
360610077003007,34.27289968073308,78,0.43939614975298824,0.0
360610077004000,10.79046199539176,50,0.2158092399078352,0.0
360610077004001,449.79001401021696,131,3.4335115573299007,4.715682
360610077004002,562.7389726378424,173,3.2528264314326147,11.656753
360610077004003,141.15107414235482,28,5.041109790798386,7.690282000000001
360610077004004,457.92978487035583,161,2.844284378076744,2.304823
360610077004005,0.0,23,0.0,0.0
360610077005000,141.22037521671103,45,3.1382305603713565,8.411107000000001
360610077005001,47.074165904739075,12,3.9228471587282563,7.362584
360610077005002,132.38209562347893,42,3.1519546577018795,8.094652
360610078001000,2436.911638309634,210,11.60434113480778,38.948074
360610078001001,1496.1746034712394,147,10.178058527015233,7.261944000000001
360610078002000,2.32861537137493,11,0.21169230648863,0.0
360610078002001,436.7290757333931,56,7.798733495239162,14.835052
360610078002002,294.0592681904833,60,4.900987803174721,14.738185999999999
360610078002003,1183.625678369715,109,10.858951177703807,32.416149
360610078002004,452.8996121679711,115,3.9382574971127924,9.36538
360610078002005,171.0513820970259,40,4.276284552425648,7.826865
360610078003000,622.8894994842133,126,4.9435674562239145,10.917611
360610078004000,565.8554178539175,107,5.288368391158108,16.173965
360610078004001,1406.9803629667306,281,5.007047555041746,6.492032
360610078004002,1473.8307811374439,297,4.962393202482976,14.633829
360610078005000,90.4428737182668,21,4.306803510393657,0.035383
360610078005001,208.708374782008,33,6.324496205515394,0.0
360610078005002,110.13615303337777,114,0.9661066055559453,12.108149000000001
360610078005003,800.3153722126297,112,7.145672966184193,15.038239
360610078006000,150.88514141405162,42,3.592503367001229,26.80203
360610078006001,527.994960037508,74,7.135067027533892,11.616427
360610078006002,1419.3394153154418,64,22.177178364303778,78.22369499999999
360610078006003,29.5999515641258,6,4.933325260687633,0.0
360610078006004,7.62688310844466,23,0.3316036134106374,0.338501
360610078006005,54.611150883618066,45,1.213581130747068,0.0
360610078007000,1070.759690375688,94,11.391060535911574,29.925354
360610078007001,1832.8918882520013,150,12.219279255013342,23.566545
360610079001000,1147.1495302345952,280,4.096962607980697,13.394366
360610079001001,364.59320905642716,104,3.5057039332348765,9.303261000000001
360610079001002,0.667750478517444,11,0.06070458895613127,0.631402
360610079001003,0.0,2,0.0,3.5744629999999997
360610079001004,0.0,1,0.0,0.03055
360610079001005,554.8893572197678,100,5.548893572197678,17.219084
360610079001006,75.21913219977645,40,1.8804783049944114,1.8592099999999998
360610079001007,1244.825860749196,350,3.556645316426274,16.380857000000002
360610079001008,766.9222696350366,280,2.7390081058394165,7.493866000000001
360610079001009,340.38920519717755,131,2.5983908793677677,5.859083
360610079001010,599.7668038538477,106,5.65817739484762,12.018759
360610079002000,563.067331195464,99,5.687548799954182,9.180280999999999
360610079002001,82.88395555733563,29,2.8580674330115734,19.496246
360610079002002,1.3558905420684069,24,0.056495439252850284,27.912190000000002
360610079003000,168.08390575595027,76,2.2116303388940826,6.218444
360610079003001,233.36066125908798,49,4.762462474675265,7.6570149999999995
360610079003002,271.4756116868239,72,3.7704946067614435,7.120577000000001
360610079003003,81.84596024372163,40,2.046149006093041,6.864441
360610079003004,24.424159077096572,37,0.6601124074890965,9.189713000000001
360610079004000,436.5504464571958,286,1.5264001624377475,2.74628
360610079004001,1512.8931568939365,346,4.372523574837967,11.428978
360610079004002,0.0,23,0.0,0.0
360610079004003,282.0214003942297,82,3.439285370661338,8.328104
360610079004004,355.01139311708414,44,8.068440752661003,14.599943
360610079004005,58.81415036462021,43,1.367770938712098,6.6155990000000005
360610079004006,255.5514376173728,27,9.464868059902697,9.104045
360610079004007,142.9851049329643,32,4.4682845291551345,11.485111
360610080001000,5662.639164240271,247,22.925664632551705,100.478346
360610080001001,5584.2092390993885,252,22.159560472616622,55.496978000000006
360610080001002,6511.529168053086,329,19.79188196976622,33.178405
360610080001003,4973.735266359824,307,16.2010920728333,15.213192000000001
360610080002000,17566.253514109667,728,24.129469112788005,63.226245
360610080002001,5263.976692939647,190,27.70514048915604,66.835796
360610080002002,4870.235320996063,251,19.40332797209587,26.973644
360610080002003,3708.5319962922813,258,14.374155024388687,18.067404999999997
360610080002004,3359.568801141599,270,12.442847411635553,16.265694
360610080003000,1404.649561276982,194,7.240461656066918,11.980896000000001
360610080004000,2502.0661496273738,247,10.129822468127019,24.176467000000002
360610080004001,1124.513615142561,221,5.088296901097562,16.427611
360610080005000,2034.6765566667182,193,10.542365578584032,14.807607
360610080005001,1177.8359002340133,154,7.648285066454632,12.612133
360610081001000,974.1073780508124,273,3.5681588939590196,16.013451
360610081001001,818.1802629270087,206,3.971748849160236,14.386388
360610081002000,1068.9574755328986,222,4.815123763661705,24.492626
360610081002001,846.8986189952707,237,3.573411894494813,16.995598
360610081003000,752.458140835856,205,3.6705275162724686,11.342964
360610081004000,1721.250452837115,356,4.834973182126728,13.724295000000001
360610081005000,1118.0053174305312,259,4.316622847222129,10.904982
360610081006000,2155.366610664184,445,4.843520473402661,11.899982000000001
360610082001000,13799.107137935169,573,24.08221141000902,84.966766
360610082001001,4412.518151241693,212,20.813764864347608,69.254509
360610082001002,2787.251703649179,143,19.491270654889362,39.883937
